Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,UDR THE MO #4,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910557,-76.996913,2026-03-01,253973,2026-03-01 02:59:59 UTC,,,,2023-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #5,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910575,-76.996937,2026-03-01,254050,2026-03-01 02:59:57 UTC,,,,2023-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #3,500 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910613,-76.996932,2026-03-01,254051,2026-03-01 02:59:58 UTC,,,,2023-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #6,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.91055,-76.996922,2026-03-01,254119,2026-03-01 02:59:43 UTC,,,,2023-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #7,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910563,-76.996921,2026-03-01,254120,2026-03-01 02:59:57 UTC,,,,2023-02-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1201 CHARGER 1201 I ST,1201 I St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.901662,-77.028211,2026-03-01,254192,2026-03-01 02:49:57 UTC,,,,2023-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE ALECK STATION 1,1400 L St NW,,Washington,DC,20005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.903557,-77.032251,2026-03-01,254506,2026-03-01 02:57:48 UTC,,,,2023-02-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1615 M Street,"1725 DeSales Street, NW, Suite 200",,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.904969,-77.039742,2026-03-01,255163,2026-03-01 00:25:11 UTC,,,,2012-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Coda at Bryant St,600 Rhode Island Ave NE,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.920692,-76.9985119,2026-03-01,255173,2026-03-01 00:43:01 UTC,,,,2022-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Chase on Bryant St,670 Rhode Island Ave NE,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.9220634,-76.9965695,2026-03-01,255222,2026-03-01 00:43:02 UTC,,,,2022-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Bryant Venture Phase 1-A&C,LLC",Master Association 680 Rhode Island Ave NE,,Washington,DC,20002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.921913,-76.9968757,2026-03-01,255276,2026-03-01 00:43:01 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,JBG - LEnfant Plaza - Washington DC,480 L'Enfant Plaza Southwest,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.883525,-77.025527,2026-03-01,257461,2026-03-01 00:31:11 UTC,,,,2022-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1101 16th Street,1101 16th Street NW,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.903948,-77.036063,2026-03-01,257921,2026-03-01 00:46:07 UTC,,,,2023-02-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER-004,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84783,-76.99126,2026-03-01,257932,2026-03-01 02:39:03 UTC,,,,2023-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER-006,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84784,-76.99127,2026-03-01,257933,2026-03-01 02:39:03 UTC,,,,2023-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER-005,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84782,-76.99125,2026-03-01,257934,2026-03-01 02:39:03 UTC,,,,2023-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST. ELIZABETH P CHARGER 001,1100 Oak Dr SE,P-1,Washington,DC,20020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.84786,-76.99129,2026-03-01,257935,2026-03-01 02:39:09 UTC,,,,2023-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UDR THE MO #8,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910541,-76.996952,2026-03-01,259884,2026-03-01 03:00:08 UTC,,,,2023-04-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hines,700 13th St NW,,Washington,DC,20005,,202-393-6810,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4,,,AMPUP,https://ampup.io,GPS,38.8988961,-77.0298326,2023-06-12,262098,2024-01-31 22:07:01 UTC,P,,,2023-01-18,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UDR THE MO #2,440 Penn St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.910565,-76.996901,2026-03-01,262279,2026-03-01 02:59:57 UTC,,,,2023-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Verge,"1800 Half Street SW Washington, DC 20024",,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8680254,-77.0101875,2026-03-01,262821,2026-03-01 00:48:19 UTC,,,,2022-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Jamestown Georgetown Park Garage (Washington, DC)",3222 M St NW,,Washington,DC,20007,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,38.905,-77.0632,2026-03-01,279381,2026-03-01 04:38:17 UTC,,,,2023-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PORTRAIT BLDG EXPRESS250,701 8th St NW,Garage,Washington,DC,20001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.898909,-77.022677,2026-03-01,298826,2026-03-01 02:58:15 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWER COMPANIES 1828 L ST #3,1828 L St NW,Closed on the weekend,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.903546,-77.042768,2026-03-01,307866,2026-03-01 03:10:57 UTC,,,,2023-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWER COMPANIES 1828 L ST #2,1828 L St NW,Closed on the weekend,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.90352,-77.04278,2026-03-01,307876,2026-03-01 03:11:26 UTC,,,,2023-08-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Atlantic Building Garage,545 10th St. NW.,,Washington,DC,20004,,855-223-5351,E,,Public,Mon: 6:00am-12:00am; Tue: 6:00am-12:00am; Wed: 6:00am-12:00am; Thu: 6:00am-12:00am; Sun: 8:00am-12:00am,A D M V,,,,,8,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.89703541952763,-77.02581167221071,2026-03-01,307984,2026-03-01 05:02:57 UTC,,,,2023-08-26,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Uline Arena Garage,1199 Congress St. NE.,,Washington,DC,20002,,855-223-5351,E,,Public,Mon: 6:00am-9:00pm; Tue: 6:00am-9:00pm; Wed: 6:00am-9:00pm; Thu: 6:00am-9:00pm; Fri: 6:00am-12:00am; Sat: 9:00am-12:00am; Sun: 9:00am-9:00pm,A D M V,,,,,6,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.904518792311336,-77.00275003910066,2026-03-01,308509,2026-03-01 05:02:41 UTC,,,,2023-09-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,531709 - 77 K Street NE,77 K St NE,,Washington,DC,20002,,888-998-2546,E,,Public,Mon: 6:00am-7:00pm; Tue: 6:00am-7:00pm; Wed: 6:00am-7:00pm; Thu: 6:00am-7:00pm; Fri: 6:00am-7:00pm; Sat: 12:00am-12:00am; Sun: 12:00am-12:00am,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,38.9020512,-77.0063357,2026-03-01,308998,2026-03-01 00:10:29 UTC,,,,2017-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2100 Penn,2100 Pennsylvania Avenue Northwest,,Washington,DC,20037,,888-998-2546,E,,Public,24 hours daily,,,,,,5,,,Blink Network,https://blinkcharging.com,GPS,38.9011081,-77.0470223,2026-03-01,309318,2026-03-01 00:42:48 UTC,,,,2021-11-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,431702  Avalon at Foxhall,4100 Massachusetts Avenue Northwest,,Washington,DC,20016,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.93357433,-77.08182946,2026-03-01,309383,2026-03-01 00:15:58 UTC,,,,2019-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,431701  Avalon at Gallery Place,770 5th Street Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,38.8988895,-77.0191846,2026-03-01,309422,2026-03-01 00:16:12 UTC,,,,2019-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Amaris Condo,601 Wharf St SW,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.8765843,-77.0213025,2026-03-01,309512,2026-03-01 00:46:27 UTC,,,,2022-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,431701  Avalon at Gallery Place (Shared),770 5th Street Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.89898,-77.01925,2026-03-01,309533,2026-03-01 00:47:08 UTC,,,,2019-05-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Masaveu 900 G Washington, LLC",900 G Street Northwest,,Washington,DC,20001,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.8981064,-77.024354,2026-03-01,309571,2026-03-01 00:18:03 UTC,,,,2014-04-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Warner Building,1299 Pennsylvania Ave NW,,Washington,DC,20004,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.8962672,-77.0281661,2026-03-01,309572,2026-03-01 00:18:03 UTC,,,,2019-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Modern on M,465 M St SW,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8765953,-77.0186526,2026-03-01,309576,2026-03-01 00:19:34 UTC,,,,2018-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Modern on M - K Street,480 K Street Southwest,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.8781081,-77.0193426,2026-03-01,309590,2026-03-01 00:19:46 UTC,,,,2018-05-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Amaris,601 Wharf St SW,,Washington,DC,20024,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,38.8767298,-77.0214478,2026-03-01,309625,2026-03-01 00:48:13 UTC,,,,2022-11-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,58302,1201 M Street SE,,Washington,DC,20003,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.875849,-76.989356,2026-03-01,309783,2026-03-01 00:24:59 UTC,,,,2022-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1101 New York Avenue,1101 New York Avenue Northwest,,Washington,DC,20005,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.90189040977428,-77.02759156047885,2026-03-01,310070,2026-03-01 00:59:52 UTC,,,,2023-08-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Brookland Parking Garage,818 Michigan Avenue,,Washington,DC,20017,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,38.935515,-76.99484,2026-03-01,310404,2026-03-01 01:04:08 UTC,,,,2018-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,505 9th Street NW,505 9th Street Northwest,,Washington,DC,20004,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.89683,-77.023006,2026-03-01,310555,2026-03-01 01:04:05 UTC,,,,2021-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,40P SONYA 2,40 Patterson St NE,B1 Garage,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.906589,-77.007774,2026-03-01,311160,2026-03-01 02:52:35 UTC,,,,2023-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,40P SONYA 1,40 Patterson St NE,B1 Garage,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.90653,-77.007445,2026-03-01,311161,2026-03-01 02:52:35 UTC,,,,2023-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ST REGIS VALET ST REGIS VALET,923 Black Lives Matter Plz NW,Valet Drive,Washington,DC,20006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.90213,-77.036152,2026-03-01,312700,2026-03-01 03:13:06 UTC,,,,2023-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEIU Building,1800 Massachusetts Avenue Northwest,,Washington,DC,20036,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.90958225929426,-77.0422538,2026-03-01,316055,2026-03-01 00:53:04 UTC,,,,2023-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1200 First St NE,1200 First St NE,L2 stations located on P1; L1 stations located on P3,Washington,DC,20002,,301-657-3600,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2,2,,,Non-Networked,,GPS,38.90608235,-77.00629931,2025-09-12,316305,2026-02-02 23:16:24 UTC,LG,,,2018-02-01,,,,,J1772 NEMA515,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free; parking fee,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,1001 Pennsylvania,1001 Pennsylvania Avenue Northwest,,Washington,DC,20004,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.895414,-77.0260068,2026-03-01,316652,2026-03-01 00:16:32 UTC,,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1025CT-A,1025 Connecticut Ave NW,P1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.903394,-77.039271,2026-03-01,316813,2026-03-01 03:14:36 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1025CT-B,1025 Connecticut Ave NW,P1,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.903379,-77.039264,2026-03-01,316814,2026-03-01 03:14:36 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1730RI-A,1730 Rhode Island Ave NW,Parking Garage,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.906065,-77.039281,2026-03-01,316815,2026-03-01 03:14:48 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1730RI-B,1730 Rhode Island Ave NW,Parking Garage,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.906059,-77.039297,2026-03-01,316816,2026-03-01 03:14:48 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1120CT-A,1120 Connecticut Ave NW,P1 level,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.904381,-77.040625,2026-03-01,316817,2026-03-01 03:14:51 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1120CT-B,1120 Connecticut Ave NW,P1 level,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.904392,-77.040632,2026-03-01,316818,2026-03-01 03:14:51 UTC,,,,2023-11-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,555 12ST ST NW 1,555 12th St NW,,Washington,DC,20004,,202-624-0836,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,6,,,AMPUP,https://ampup.io,GPS,38.9,-77.03,2023-12-13,319318,2024-01-31 22:07:01 UTC,P,,,2023-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,555 12st St NW,555 12th St NW,,Washington,DC,20004,,202-624-0836,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,7,,,AMPUP,https://ampup.io,GPS,38.9,-77.03,2023-12-13,319391,2024-01-31 22:07:01 UTC,P,,,2023-07-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,International Square,1850 K St NW,,Washington,DC,20006,,202-868-1055,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io,GPS,38.90231,-77.04307,2023-12-13,319402,2024-01-31 22:07:01 UTC,P,,,2023-07-06,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Alley Entrance - 641 S. St. NW. Garage,641 S. St. NW.,,Washington,DC,20001,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.9146314,-77.021299,2026-03-01,319640,2026-03-01 05:02:53 UTC,,,,2023-11-11,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1630 Connecticut Ave. NW. Garage,2007 Hillyer Pl. NW.,,Washington,DC,20009,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,38.9119405875304,-77.04544819356848,2026-03-01,320473,2026-03-01 05:03:13 UTC,,,,2023-11-22,,,,,J1772,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UNION MARKET GUM 1,1325 5th St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.909,-76.996993,2026-03-01,322658,2026-03-01 03:14:22 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UNION MARKET GUM 2,1325 5th St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.909039,-76.997152,2026-03-01,322659,2026-03-01 03:14:28 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UNION MARKET GUM 3,1325 5th St NE,,Washington,DC,20002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.909042,-76.997173,2026-03-01,322660,2026-03-01 03:14:29 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1150CT-A,1150 Connecticut Ave NW,,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.90542,-77.041331,2026-03-01,322666,2026-03-01 03:15:41 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRE 1150CT-B,1150 Connecticut Ave NW,,Washington,DC,20036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.905448,-77.041356,2026-03-01,322667,2026-03-01 03:15:41 UTC,,,,2023-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
